content,tag,github,protocol_id
Innan jag yttrar mig närmare om saken ber jag få underrättelse derom huruvida Medkammaren afgjort denna unkt och om något officielt meddelande om dess beslut kommit denså Kammare till handa i,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1870/prot-1870--fk--0428.xml#L1319,prot-1870--fk--0428
I anledning häraf tillkännagaf undertecknad att enligt ett nyss ankommet intyg från Andra Kammarens sekreterare nämnda Kammare afslagit allt hvad BevillningsUtskottet i förevarande Betänkande hemställt och föreslagit endast med undantag af 41sta 46te och 53dje punkterna hvilka bifallits samt den 55te punkten som återförvisats,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1870/prot-1870--fk--0428.xml#L1325,prot-1870--fk--0428
Herr Tornerhjelm,intro,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1870/prot-1870--fk--0428.xml#L1333,prot-1870--fk--0428
Sedan man nu erhållit upplysning att Utskottets förslag nästan i sin helhet blifvit afslaget i Andra Kammaren så kan jag ej finna hvad denna diskussion tjenar till Jag vill visserligen ej derför gå grannlagenheten för nära men då så många vigtiga ämnen återstå så anser Jag att man borde vara rädd om tiden,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1870/prot-1870--fk--0428.xml#L1337,prot-1870--fk--0428
Hvad sjelfva frågan vidkommer så har en representant från Blekinge stridt mot den orättvisa som sker landsting och hushållningssällskap att de ej skulle komma i åtnjutande af den andel som dem med rätta tillkommer och såsom representant för landsbygden är jag honom tacksam för hans omtanke i det afseendet men jag fruktar att en rättelse icke så lätt står att vinna genom lagstiftningsåtgärder derom En talare här till höger har yttrat att oaktadt frågan vore i Andra Kammaren afgjord så borde man afslå 2 mom i 10 8en af den gamla författningen men jag hemställer hvad detta skulle tjena till då ena Kammarens beslut i det afseendet ej komme,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1870/prot-1870--fk--0428.xml#L1346,prot-1870--fk--0428
48 Den 18 September,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1871/prot-1871-urtima-fk--0918.xml#L1227,prot-1871-urtima-fk--0918
arméen på samma systematiska grund som den preussiska arméen hvilken utan tvifvel är den bästa kan man icke betrakta det närvarande förslaget annorlunda än som ett öfvergångsförslag såsom af flere talare blifvit antydt och för min del får jag då säga att detta öfvergångsförslag är såvidt jag kunnat finna under nuvarande förhållanden det lyckligaste Visserligen hafva angående den ekonomiska sidan af saken åtskilliga anmärkningar blifvit framställda men äfven dessa äro 1 allmänhet af obetydligt värde och jag tror för min del att när man närmare granskar dem torde de icke vara så särdeles att fästa sig vid Å ena sidan har en talare yttrat att man velat bevaka Kronans rättigheter och å andra sidan åter har blifvit sagdt att förslaget skulle innebära för stora eftergifter men om man betraktar verkliga förhållandet och hurudan rustoch rotehållarnes mening är så tror jag att äfven i detta afseende förslaget skall leda till en lycklig lösning af förhållandena,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1871/prot-1871-urtima-fk--0918.xml#L1231,prot-1871-urtima-fk--0918
Beträffande 2  i förslaget angående förändrade bestämmelser 1 fråga om rustoch rotehållarnes åligganden der det talas om stuga fähus och kåltäppa hafva visserligen flere talare sagt att detta stadgande om det antoges skulle hos oss utveckla ett backstugusystem men jag tror icke att detta skulle blifva förhållandet ty soldaten har ju dessutom lön och pension och då kan han väl icke sägas tillhöra backstugusittarnes klass Vidare har man fruktat att dessa backstugusittare skulle komma att föröka fattigbördan i kommunerna men detta torde vara en öfverflödig spökrädsla Jag tror att om man vill hålla fast vid att soldaten skall vara fästad vid jorden man icke kunnat lyckligare lösa detta då man icke vill att soldaten skall hafva torp såsom hittills I vissa provinser blir det visserligen en ganska stor tunga att uppföra stuga åt soldaten men om detta förslag till förordning går igenom är det klart att man öfverallt kommer att få uppföra nya stugor ty det är ej sagdt att man hvarhelst ett soldattorp nu finnes kan afsöndra en sådan liten kåltäppa som här är i fråga utan man måste väl i allmänhet uppföra en ny stuga åt honom på annat ställe,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1871/prot-1871-urtima-fk--0918.xml#L1250,prot-1871-urtima-fk--0918
Jag tror emellertid att den lyckligaste lösning vore den om man kunde gå så långt i medgifvande att man i de provinser der för närvarande icke fordras någon stugubyggnad för soldaten kunde underlåta att derom förordna och i stället läte det bero på enskild öfverenskommelse emellan rustoch rotehållarne och soldaten Detta skulle utan tvifvel vara en god medelväg som gerna skulle accepteras af rustoch rotehållarne,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1871/prot-1871-urtima-fk--0918.xml#L1273,prot-1871-urtima-fk--0918
Här har blifvit sagdt af en talare i dag liksom i Lördags att det icke vore rätt och biligt att de rustoch rotehållare som nu betala mera till sina soldater än hvad de komme att genom den föreslagna medelsiffran 100 Riksdaler erlägga skulle få en för stor eftergift under det att andra som för närvarande betala mindre än nämnda summa härefter skulle få vidkännas högre aflöningskostnad än förut I afseende härå vågar jag påstå att den utväg som Herr von Koch i sin motion anvisat och Grefve Hamilton omnämnt i Lördags likasom Greive Mörner i dag eller att man borde genom komitéer,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1871/prot-1871-urtima-fk--0918.xml#L1284,prot-1871-urtima-fk--0918
eller,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1871/prot-1871-urtima-fk--0918.xml#L1298,prot-1871-urtima-fk--0918
Den 24 April  m 323,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1872/prot-1872--fk--0424.xml#L1463,prot-1872--fk--0424
möjligen kunna leda till konseqvenser hvarifrån oss Gud bevare Jag anhåller om bifall till den framställda voteringspropositionen,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1872/prot-1872--fk--0424.xml#L1467,prot-1872--fk--0424
Herr von Gegerfelt,intro,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1872/prot-1872--fk--0424.xml#L1472,prot-1872--fk--0424
Jag är till aldra största delen förekommen af de bägge sista talarne i hvilkas yttranden jag får instämma Om denna fråga finge afgöras efter prejudikat så medgifver jag att jag icke skulle tveka att ogilla BevillningsUtskottets betänkande ehuru jag icke tror att det skulle vara alldeles omöjligt att påfinna prejudikat äfven för en motsatt mening Enligt 83 och 84  Regerimgsformen få emellertid icke prejudikat gälla vid tillämpning af grundlagarne och de kunna således endast tjena till upplysning om huru Riksdagens ledamöter förut tänkt i dessa frågor och gifva ledning då man vill göra klart för sig sina egna åsigter i ämnet de kunna deremot icke hafva någon betydelse då man finner grundlagens ord i detta hänseende bestämda Den förste talaren ansåg att sättet för tillämpningen af bevillningens grunder skulle afse upptaxerandet af bevillningsprocenten till ett visst belopp Jag vågar påstå att hvarje stadgande som afser att staten skall komma i åtnjutande af den beslutade bevillningen rör sättet för grundernas tillämpning och det lär väl icke i sådant fall kunna nekas att frågan huruvida en bevillning skall uttagas på ena eller andra stället rör sättet huru staten skall komma i åtnjutande af bevillningen Det har icke nu under diskussionen men vid ett föregående tillfälle blifvit anmärkt att detta förslag endast afsåge att kommunerna skulle rättvist komma i åtnjutande af sina andelar i kommunalskatterna Detta är visserligen motiv till förslaget men kan icke inverka på detsammas behandling helst en fråga huruvida bevillningen skall uttaxeras på ena eller andra stället kan i rätt betydlig mån inverka på dess belopp Till ytterligare bevis på nödvändigheten af att åtminstone i vissa fall votera gemensamt om dylika frågor vill jag antaga att en ny skatt blifvit införd genom båda Kamrarnes sammanstämmande beslut men att de stannat i olika mening rörande stället hvarest denna skatt skall uttagas Om då denna sednare fråga icke kunde afgöras genom gemensam votering så blefve ju allt om intet Den förste talaren yttrade att det vore ett farligt prejudikat att bifalla votering i förevarande fall emedan följden deraf skulle blifva att man vore nödgad att votera om alla reglementariska föreskrifter Jag påstår deremot att om den åsigt jag yttrat är öfverensstämmande med grundlagen så måste beslutet utan afseende på dess följder ovilkorligen i öfverensstämmelse dermed fattas såsom prejudikat för framtiden får det ej gälla En efterföljande Riksdag har sin pröfningsrätt öppen i afseende på då förekommande fall Deremot torde det blifva ett prejudikat af ganska svår beskaffenhet om Första Kammaren vägrar en gemensam votering som icke af de aldra klaraste skäl anses af grundlagen förbjuden,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1872/prot-1872--fk--0424.xml#L1476,prot-1872--fk--0424
Jag får för min del vördsamt yrka bifall till BevillningsUtskottets nu föredragna betänkande,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1872/prot-1872--fk--0424.xml#L1522,prot-1872--fk--0424
Grefve Posse Den förste talare som här uppträdde gjorde,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1872/prot-1872--fk--0424.xml#L1527,prot-1872--fk--0424
252 Den 26 April f m,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1873/prot-1873--ak--0426.xml#L3405,prot-1873--ak--0426
gäldskontoret sålunda skulle kunna lemna till Statskontoret Icke kan det väl vara meningen att Riksgäldskontoret skulle lemna tillbaka jernvägsobligationer eller säkerhetshandlingar för tomtregleringslån eller för lån till Carlskrona stads pastorat Således skulle väl för detta ändamål komma att skapas obligationer af ett alldeles nytt slag Jag må bekänna att då man vill åstadkomma enkelhet i hufvudförvaltningen af statens drätsel det synes mig vara ett temligen egendomligt sätt att gå tillväga att till ett embetsverk hvars indragning man åsyftar och för den skull fråntagit en mängd förvaltningsbestyr anvisa nya göromål Jag anhåller dorföre om proposition 4 rent afslag,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1873/prot-1873--ak--0426.xml#L3409,prot-1873--ak--0426
Herr Peter Olsson,intro,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1873/prot-1873--ak--0426.xml#L3423,prot-1873--ak--0426
Jag får bekänna att jag inom StatsUtskottet icke haft denna fråga så klar för mig som jag skulle hafva önskat likasom att jag icke heller med det intresse biföll hvad StatsUtskottet här föreslagit som måhända vederbort Emellertid vill jag nämna några af de skäl som föranledt StatsUtskottet till denna hemställan,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1873/prot-1873--ak--0426.xml#L3427,prot-1873--ak--0426
Om man ser efter hvilla dessa fonder äro som här åsyftas och af hvilka obligationer de bestå så finner man att de äro af flera slag Förvaltningen af dessa obligationer ty det är icke fråga om något annat måste naturligtvis vid sådant förhållande kräfva icke så liten uppmärksamlet och vi trodde för den skull i StatsUtskottet att Riksgäldskontoret som i allmänhet torde vara mera än Statskontoret inne i det rent aftärsmessiga bättre lämpade sig att öfvertaga denna förvaltning Då härtill kom att frågan endast gällde en skrifvelse till Kongl Majt hvarigenom ärendet skulle komma att blifva närmare utredt ansåg Stats Utskottet att dess förslag i denna del icke borde medföra några olägenheter utan tvärtom lända till fördel för förvaltningen i dess helhet,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1873/prot-1873--ak--0426.xml#L3436,prot-1873--ak--0426
