content,tag
Han har visserligen åtskilliga kunskaper i landtbruk men dessa hafva ej blifvit förvärfvade på bekostnad af de elementära studierna tvärtom hafva de bidragit att åt dessa sednare skänka en sund kraftig och praktisk rigtning Kunskapen är ej tung att bära på och jag tror sannerligen att ingen kommer att ångra de insigter han förskaffat sig i landtbruket och dess binäringar ty af inga andra torde man i allmänhet kunna hemta så stora fördelar så helsosamma och uppfriskande njutningar,seg
Jag yttrade att landtbruksskolan vid Ryssbylund åsyftar och verkligen meddelar sina lärjungar samma bildningsgrad som den reala linien inom elementarläroverken Kanske frågar man med anledning häraf hvarföre ynglingen för ernående af dessa kunskaper ej lika gerna kan välja ett vanligt elementarläroverk som denna specialskola Jag bör härvid,seg
Den 1 April f m 63,note
kor Deremot bibehöll lagberedningen äfven den omedelbara bysättningen om än i väsendtlig mån inskränkt Beredningen ansåg dermed ett stort steg vara uttaget och endast en dess ledamot reserverade sig och önskade gå än längre eller just derhän som den Kongl Propositionen I anledning deraf yttrade Richert att han vore fullkomligt öfvertygad derom att hela bysättningslagen skulle komma till denna enkla bestämmelse  men tillade han jag tror i detta som i andra stycken att man ej hinner målet i ett steg och derföre har jag ansett pluralitetens förslag kunna begagnas såsom en öfvergång till något bättre,seg
Hvad Richert betecknade såsom målet för ifrågavarande lagstiftning det vill man nu knappast erkänna såsom ett steg framåt För min del ställer jag mitt mål i detta fall lika radikalt som någon af reservanterne och jag har till Statsrådsprotokollet uttryckligen törklarat att jag anser den Kongl Propositionen endast innefatta en öfvergångslag men det hindrar mig icke att anse den utgöra ett ganska stort steg ja antagligen så stort att våra bysättningshäkten om förslaget antages skola komma att stå i det närmaste tomma ty jag kan ej fatta hvarför man skulle mera undandraga sig den ifrågasatta eden än den i konkurssaker föreskrifna eller den som sterbhusdelegare äro skyldige att då det påfordras inför domstolen aflägga Då saken dessutom nu befinner sig i det läge att man åtminstone vid denna riksdag icke lärer kunna komma längre än den Kongl Propositionen föreslår synes det mig föga praktiskt att afslå densamma helst då den på intet sätt för framtiden lägger hinder i vägen för ett fullständigt genomförande af reformen Då en omarbetning af utsökningslagarne i deras helhet i alla fall skall företagas kommer denna speciela förordning att af sig sjelf upphöra och i den nya lagen komma väl icke andra stadganden att från den gamla lagen inflyttas än dem man finner rigtiga,seg
Herr Ahlgren,note
Då för ungefär fyra veckor sedan förevarande ärende behandlades af denna Kammare som dervid återremitterade Lag Utskottets i ämnet afgifna Utlåtande i ändamål att få bysättningen helt och hållet afskaffad hade Första Kammaren ännu icke fattat beslut i ämnet Sedan dess har emellertid sistbemälda Kammare med afslag å Herr Bovins motion antagit Kongl Majts nådiga Proposition och derigenom befinner sig frågan nu i ett helt annat stadium än då den sist härstädes behandlades Nu beror det af Andra Kammaren om någon lag skall stiftas i den syftning den Kongl Propositionen afser gående derpå ut att bysättningen skall partielt afskaffas eller om nu gällande bysättningslagar tillsvidare skola bibehållas oförändrade Endast emellan dessa båda alternativer har man nu att välja och jag vill särskildt betona att när denna Kammare förra gången återremitterade ärendet något beslut i ämnet då icke ännu var fattadt af Första Kammaren så att man verkligen kunde hoppas medelst en återremiss komma derhän att genom lagstiftningen nu på en gång få bysättningstvånget helt och hållet afskaffadt Enligt mitt förmenande befinnas stora bristfälligheter och olägenheter vidlåda så väl de nu gällande lagbestämmelserna inom ifrågavarande område som äfven det förslag hvilket innefattas i den nådiga Propositionen men då de nuvarande lagbestämmelserna äro om jag så får uttrycka mig mera,seg
Den 17 April f m 261,note
För min del tror jag att man i afseende å normalkontraktet kan framställa den väsendtliga anmärkning att detsamma icke medför sådan lindring hvarpå de som af indelningsverket äro betungade i detta hänseende möjligen skulle kunna hafva anspråk Hvad detta anspråk beträffar vill jag i förbigående nämna att jag icke betraktar detsamma från juridisk ståndpunkt dels emedan derom redan nog mycket har blifvit kämpadt och dels derföre att jag anser nödvändigheten att göra eftergifter hufvudsakligen grunda sig på billighetsoch klokhetsskäl Betraktar jag deremot normalkontraktet från rent militärisk synpunkt måste jag bekänna att jag anser detta kontrakt om det kunde komma till stånd vara ett ganska väsendtligt steg framåt dels derigenom att rekryteringsskyldigheten fråntages rustoch rotehållarne och lägges iarmébefälets händer och dels derigenom att soldatens tjenstetid inskränkes I dessa båda omständigheter har jag funnit ligga ett par af de mest väsendtliga brister som vidlåda det gamla indelningsverket och måste derföre uttrycka min tillfredsställelse att de blifvit föreslagna att afhjelpas,seg
I afseende på den ifrågasatta lindringen innehåller normalkontraktet en betydlig fördel så till vida som det genom att bestämma lönebidraget att utgöras blott med ett visst begränsadt mått spanmål förenklar de besvär och de utgifter rustoch rotehållarne hafva för den indelta soldatens underhåll och aflöning Jag känner väl icke närmare till beskaffenheten af de olika slags lönevilkor som i afseende å soldatens underhåll nu måste utgöras emedan min hemort är indelad till båtsmanshåll men då jag hört aflöningssättet vara nästan detsamma för soldaten som för båtsmannen kan jag sluta mig till soldatrotehållets skyldigheter derigenom att jag varit i tillfälle finna hvilka trakasserier och olägenheter samt stora och ojemna kostnader som derföre att lönen måste utgå med bidrag af mångahanda olika arter i penningar spanmål hö halm kobete kåltäppa juloch reskost m m äro förenade med skyldigheten att underhålla båtsmän Vi nere i min ort hafva härpå ett färskt exempel från sistlidet år då såsom bekant svår missväxt ej blott på spanmål utan ock på foder der inträffade under denna för dem mycket bekymmersamma tid då de icke vetat hvar de skulle anskaffa penningar för att köpa föda både åt sig sjelfva och sina kreatur hafva rotehållarne måst betala en så dryg lösen för det hö som de varit skyldige lemna sina båtsmän att utgiften derföre blifvit flera gånger större än under vanliga förhållanden För att undslippa detta för rotehållaren skadliga förhållande att han just då han har svårast att sjelf draga sig fram skall vara nödsakad att göra så mycket drygare utbetalningar till sin båtsman eller sin soldat samt för att derjemte komma till mera enkelhet och bestämdhet i afseende på aflöningens utgörande måste det derföre vara förenadt med stor fördel om den lindring kan åstadkommas att rotehållaren får sig ålagdt eller medgifvet att årligen betala helst en viss summa penningar eller åtminstone ett visst qvantum säd men derigenom blir befriad från andra ovissa och ojemna besvär och omkostnader,seg
Deremot anser jag normalkontraktet ega ett stort fel derutinnan att detsamma föreslagits skola gälla lika för hela landet ty samma förhållanden kunna icke vara rådande i Skåne och i Norrland i ett väl odladt och tätt befolkadt slättland som i ett ouppodladt och glest bebygdt,seg
170 Den 28 April f m,note
myndigheten att bestämma huru stor denna vinst skall blifva Att derför såsom den föregående talaren ansåg tillse att städerna ej tillegna sig något af de 3delar som tillkomma landstingen och hushållningssällskapen det kan väl ej den kontrollerande myndigheten göra Handelsvinsten är nemligen beroende icke på kannetalet som bolaget anses afyttra utan på det pris hvartill bränvinet realiseras och detta är omöjligt för Konungens Befallningshafvande att bestämma Deremot tror jag att Konungens Befallningshafvande i allmänhet uppfattat såsom en pligt att vid pröfningen af anbud tillse att hushållningssällskapens och landstingens rätt ej trädes för nära åtminstone vet jag att man inom Blekinge län sökt göra det Skulle man nu vilja arrangera så att Konungens Befallningshafvande skulle slippa en sådan pröfning vore väl inga mer belåtna dermed än just dessa myndigheter hvilka ofta komma i en obehaglig ställning till städerna i följd af den nu gällande lagstiftningen En talare nämnde äfven att om ett bolag bestode af personer hvilka hvar för sig ej skulle vara berättigade eller tjenliga att drifva sådan rörelse skulle man ej kunna komma att låta dem i bolag bedrifva den men jag tror att Konungens Befallningshafvande just har rätt att jemväl med afseende på personernas tjenlighet antaga eller förkasta de bolag som anmäla sig För min del får jag yrka afslag på ifrågavarande punkt,seg
Herr Tornerhjelm,note
Innan jag yttrar mig närmare om saken ber jag få underrättelse derom huruvida Medkammaren afgjort denna unkt och om något officielt meddelande om dess beslut kommit denså Kammare till handa i,seg
I anledning häraf tillkännagaf undertecknad att enligt ett nyss ankommet intyg från Andra Kammarens sekreterare nämnda Kammare afslagit allt hvad BevillningsUtskottet i förevarande Betänkande hemställt och föreslagit endast med undantag af 41sta 46te och 53dje punkterna hvilka bifallits samt den 55te punkten som återförvisats,note
Herr Tornerhjelm,note
Sedan man nu erhållit upplysning att Utskottets förslag nästan i sin helhet blifvit afslaget i Andra Kammaren så kan jag ej finna hvad denna diskussion tjenar till Jag vill visserligen ej derför gå grannlagenheten för nära men då så många vigtiga ämnen återstå så anser Jag att man borde vara rädd om tiden,seg
Hvad sjelfva frågan vidkommer så har en representant från Blekinge stridt mot den orättvisa som sker landsting och hushållningssällskap att de ej skulle komma i åtnjutande af den andel som dem med rätta tillkommer och såsom representant för landsbygden är jag honom tacksam för hans omtanke i det afseendet men jag fruktar att en rättelse icke så lätt står att vinna genom lagstiftningsåtgärder derom En talare här till höger har yttrat att oaktadt frågan vore i Andra Kammaren afgjord så borde man afslå 2 mom i 10 8en af den gamla författningen men jag hemställer hvad detta skulle tjena till då ena Kammarens beslut i det afseendet ej komme,seg
48 Den 18 September,note
arméen på samma systematiska grund som den preussiska arméen hvilken utan tvifvel är den bästa kan man icke betrakta det närvarande förslaget annorlunda än som ett öfvergångsförslag såsom af flere talare blifvit antydt och för min del får jag då säga att detta öfvergångsförslag är såvidt jag kunnat finna under nuvarande förhållanden det lyckligaste Visserligen hafva angående den ekonomiska sidan af saken åtskilliga anmärkningar blifvit framställda men äfven dessa äro 1 allmänhet af obetydligt värde och jag tror för min del att när man närmare granskar dem torde de icke vara så särdeles att fästa sig vid Å ena sidan har en talare yttrat att man velat bevaka Kronans rättigheter och å andra sidan åter har blifvit sagdt att förslaget skulle innebära för stora eftergifter men om man betraktar verkliga förhållandet och hurudan rustoch rotehållarnes mening är så tror jag att äfven i detta afseende förslaget skall leda till en lycklig lösning af förhållandena,seg
Beträffande 2  i förslaget angående förändrade bestämmelser 1 fråga om rustoch rotehållarnes åligganden der det talas om stuga fähus och kåltäppa hafva visserligen flere talare sagt att detta stadgande om det antoges skulle hos oss utveckla ett backstugusystem men jag tror icke att detta skulle blifva förhållandet ty soldaten har ju dessutom lön och pension och då kan han väl icke sägas tillhöra backstugusittarnes klass Vidare har man fruktat att dessa backstugusittare skulle komma att föröka fattigbördan i kommunerna men detta torde vara en öfverflödig spökrädsla Jag tror att om man vill hålla fast vid att soldaten skall vara fästad vid jorden man icke kunnat lyckligare lösa detta då man icke vill att soldaten skall hafva torp såsom hittills I vissa provinser blir det visserligen en ganska stor tunga att uppföra stuga åt soldaten men om detta förslag till förordning går igenom är det klart att man öfverallt kommer att få uppföra nya stugor ty det är ej sagdt att man hvarhelst ett soldattorp nu finnes kan afsöndra en sådan liten kåltäppa som här är i fråga utan man måste väl i allmänhet uppföra en ny stuga åt honom på annat ställe,seg
